,Company,Industry,ProductName,ProductCategory,ProductIsImplemented
1352,TrendyTees,T-Shirt Subscription Box,Alteryx,Business Intelligence and Analytics,True
1353,TrendyTees,T-Shirt Subscription Box,Google Data Studio,Business Intelligence and Analytics,True
1354,TrendyTees,T-Shirt Subscription Box,Jira Service Management,Help Desk and Customer Support,True
1355,TrendyTees,T-Shirt Subscription Box,Power BI,Business Intelligence and Analytics,True
1356,TrendyTees,T-Shirt Subscription Box,Salesforce Service Cloud,Help Desk and Customer Support,True
1357,TrendyTees,T-Shirt Subscription Box,Tableau,Business Intelligence and Analytics,True
1358,TrendyTees,T-Shirt Subscription Box,Tibco Spotfire,Business Intelligence and Analytics,True
1359,Ultimate Universes,Science Fiction Bookstore,Alteryx,Business Intelligence and Analytics,True
1360,Ultimate Universes,Science Fiction Bookstore,Domo,Business Intelligence and Analytics,True
1361,Ultimate Universes,Science Fiction Bookstore,Freshdesk,Help Desk and Customer Support,True
1362,Ultimate Universes,Science Fiction Bookstore,Freshservice,Help Desk and Customer Support,True
1363,Ultimate Universes,Science Fiction Bookstore,Google Data Studio,Business Intelligence and Analytics,True
1364,Ultimate Universes,Science Fiction Bookstore,HappyFox,Help Desk and Customer Support,True
1365,Ultimate Universes,Science Fiction Bookstore,HubSpot Service Hub,Help Desk and Customer Support,True
1366,Ultimate Universes,Science Fiction Bookstore,Intercom,Help Desk and Customer Support,True
1367,Ultimate Universes,Science Fiction Bookstore,Jira Service Management,Help Desk and Customer Support,True
1368,Ultimate Universes,Science Fiction Bookstore,Looker,Business Intelligence and Analytics,True
1369,Ultimate Universes,Science Fiction Bookstore,Power BI,Business Intelligence and Analytics,True
1370,Ultimate Universes,Science Fiction Bookstore,QlikView,Business Intelligence and Analytics,True
1371,Ultimate Universes,Science Fiction Bookstore,Salesforce Service Cloud,Help Desk and Customer Support,True
1372,Ultimate Universes,Science Fiction Bookstore,SAP Analytics Cloud,Business Intelligence and Analytics,True
1373,Ultimate Universes,Science Fiction Bookstore,ServiceNow,Help Desk and Customer Support,True
1374,Ultimate Universes,Science Fiction Bookstore,Sisense,Business Intelligence and Analytics,True
1375,Ultimate Universes,Science Fiction Bookstore,Tableau,Business Intelligence and Analytics,True
1376,Ultimate Universes,Science Fiction Bookstore,Tibco Spotfire,Business Intelligence and Analytics,True
1377,Ultimate Universes,Science Fiction Bookstore,Zendesk,Help Desk and Customer Support,True
1378,Ultimate University,Online Education,Alteryx,Business Intelligence and Analytics,True
1379,Ultimate University,Online Education,Domo,Business Intelligence and Analytics,True
1380,Ultimate University,Online Education,Freshdesk,Help Desk and Customer Support,True
1381,Ultimate University,Online Education,Freshservice,Help Desk and Customer Support,True
1382,Ultimate University,Online Education,Google Data Studio,Business Intelligence and Analytics,True
1383,Ultimate University,Online Education,HappyFox,Help Desk and Customer Support,True
1384,Ultimate University,Online Education,HubSpot Service Hub,Help Desk and Customer Support,True
1385,Ultimate University,Online Education,Intercom,Help Desk and Customer Support,True
1386,Ultimate University,Online Education,Jira Service Management,Help Desk and Customer Support,True
1387,Ultimate University,Online Education,Looker,Business Intelligence and Analytics,True
1388,Ultimate University,Online Education,Power BI,Business Intelligence and Analytics,True
1389,Ultimate University,Online Education,QlikView,Business Intelligence and Analytics,True
1390,Ultimate University,Online Education,Salesforce Service Cloud,Help Desk and Customer Support,True
1391,Ultimate University,Online Education,SAP Analytics Cloud,Business Intelligence and Analytics,True
1392,Ultimate University,Online Education,ServiceNow,Help Desk and Customer Support,True
1393,Ultimate University,Online Education,Sisense,Business Intelligence and Analytics,True
1394,Ultimate University,Online Education,Tableau,Business Intelligence and Analytics,True
1395,Ultimate University,Online Education,Tibco Spotfire,Business Intelligence and Analytics,True
1396,Ultimate University,Online Education,Zendesk,Help Desk and Customer Support,True
1397,UltimateUniversity,Online Education Platform,Alteryx,Business Intelligence and Analytics,True
1398,UltimateUniversity,Online Education Platform,Domo,Business Intelligence and Analytics,True
1399,UltimateUniversity,Online Education Platform,Freshdesk,Help Desk and Customer Support,True
1400,UltimateUniversity,Online Education Platform,Freshservice,Help Desk and Customer Support,True
1401,UltimateUniversity,Online Education Platform,Google Data Studio,Business Intelligence and Analytics,True
1402,UltimateUniversity,Online Education Platform,HubSpot Service Hub,Help Desk and Customer Support,True
1403,UltimateUniversity,Online Education Platform,Intercom,Help Desk and Customer Support,True
1404,UltimateUniversity,Online Education Platform,Jira Service Management,Help Desk and Customer Support,True
1405,UltimateUniversity,Online Education Platform,Looker,Business Intelligence and Analytics,True
1406,UltimateUniversity,Online Education Platform,Power BI,Business Intelligence and Analytics,True
1407,UltimateUniversity,Online Education Platform,QlikView,Business Intelligence and Analytics,True
1408,UltimateUniversity,Online Education Platform,Salesforce Service Cloud,Help Desk and Customer Support,True
1409,UltimateUniversity,Online Education Platform,SAP Analytics Cloud,Business Intelligence and Analytics,True
1410,UltimateUniversity,Online Education Platform,ServiceNow,Help Desk and Customer Support,True
1411,UltimateUniversity,Online Education Platform,Sisense,Business Intelligence and Analytics,True
1412,UltimateUniversity,Online Education Platform,Tableau,Business Intelligence and Analytics,True
1413,UltimateUniversity,Online Education Platform,Tibco Spotfire,Business Intelligence and Analytics,True
1414,UltimateUniversity,Online Education Platform,Zendesk,Help Desk and Customer Support,True
1415,UltimateUtensils,Kitchen Tools,Alteryx,Business Intelligence and Analytics,True
1416,UltimateUtensils,Kitchen Tools,Google Data Studio,Business Intelligence and Analytics,True
1417,UltimateUtensils,Kitchen Tools,Jira Service Management,Help Desk and Customer Support,True
1418,UltimateUtensils,Kitchen Tools,Power BI,Business Intelligence and Analytics,True
1419,UltimateUtensils,Kitchen Tools,Salesforce Service Cloud,Help Desk and Customer Support,True
1420,UltimateUtensils,Kitchen Tools,Tableau,Business Intelligence and Analytics,True
1421,UltimateUtensils,Kitchen Tools,Tibco Spotfire,Business Intelligence and Analytics,True
1422,UpsilonUndergarments,Undergarment Subscription,Alteryx,Business Intelligence and Analytics,True
1423,UpsilonUndergarments,Undergarment Subscription,Google Data Studio,Business Intelligence and Analytics,True
1424,UpsilonUndergarments,Undergarment Subscription,Jira Service Management,Help Desk and Customer Support,True
1425,UpsilonUndergarments,Undergarment Subscription,Looker,Business Intelligence and Analytics,True
1426,UpsilonUndergarments,Undergarment Subscription,Power BI,Business Intelligence and Analytics,True
1427,UpsilonUndergarments,Undergarment Subscription,QlikView,Business Intelligence and Analytics,True
1428,UpsilonUndergarments,Undergarment Subscription,Salesforce Service Cloud,Help Desk and Customer Support,True
1429,UpsilonUndergarments,Undergarment Subscription,SAP Analytics Cloud,Business Intelligence and Analytics,True
1430,UpsilonUndergarments,Undergarment Subscription,ServiceNow,Help Desk and Customer Support,True
1431,UpsilonUndergarments,Undergarment Subscription,Sisense,Business Intelligence and Analytics,True
1432,UpsilonUndergarments,Undergarment Subscription,Tableau,Business Intelligence and Analytics,True
1433,UpsilonUndergarments,Undergarment Subscription,Tibco Spotfire,Business Intelligence and Analytics,True
1434,UpsilonUnderwear,Underwear Subscription,Alteryx,Business Intelligence and Analytics,True
1435,UpsilonUnderwear,Underwear Subscription,Google Data Studio,Business Intelligence and Analytics,True
1436,UpsilonUnderwear,Underwear Subscription,Jira Service Management,Help Desk and Customer Support,True
1437,UpsilonUnderwear,Underwear Subscription,Salesforce Service Cloud,Help Desk and Customer Support,True
1438,UpsilonUnderwear,Underwear Subscription,ServiceNow,Help Desk and Customer Support,True
1439,UpsilonUnderwear,Underwear Subscription,Tableau,Business Intelligence and Analytics,True
1440,UpsilonUnderwear,Underwear Subscription,Tibco Spotfire,Business Intelligence and Analytics,True
1441,Vibrant Vases,Vase Store,Alteryx,Business Intelligence and Analytics,True
1442,Vibrant Vases,Vase Store,Freshdesk,Help Desk and Customer Support,True
1443,Vibrant Vases,Vase Store,Google Data Studio,Business Intelligence and Analytics,True
1444,Vibrant Vases,Vase Store,HappyFox,Help Desk and Customer Support,True
1445,Vibrant Vases,Vase Store,Jira Service Management,Help Desk and Customer Support,True
1446,Vibrant Vases,Vase Store,QlikView,Business Intelligence and Analytics,True
1447,Vibrant Vases,Vase Store,Salesforce Service Cloud,Help Desk and Customer Support,True
1448,Vibrant Vases,Vase Store,Tableau,Business Intelligence and Analytics,True
1449,Vibrant Vases,Vase Store,Tibco Spotfire,Business Intelligence and Analytics,True
1450,Vibrant Visions,Graphic Design,Alteryx,Business Intelligence and Analytics,True
1451,Vibrant Visions,Graphic Design,Google Data Studio,Business Intelligence and Analytics,True
1452,Vibrant Visions,Graphic Design,Jira Service Management,Help Desk and Customer Support,True
1453,Vibrant Visions,Graphic Design,QlikView,Business Intelligence and Analytics,True
1454,Vibrant Visions,Graphic Design,Salesforce Service Cloud,Help Desk and Customer Support,True
1455,Vibrant Visions,Graphic Design,Tableau,Business Intelligence and Analytics,True
1456,Vibrant Visions,Graphic Design,Tibco Spotfire,Business Intelligence and Analytics,True
1457,VibrantVinyls,Record Subscription,Alteryx,Business Intelligence and Analytics,True
1458,VibrantVinyls,Record Subscription,Google Data Studio,Business Intelligence and Analytics,True
1459,VibrantVinyls,Record Subscription,Jira Service Management,Help Desk and Customer Support,True
1460,VibrantVinyls,Record Subscription,Power BI,Business Intelligence and Analytics,True
1461,VibrantVinyls,Record Subscription,Salesforce Service Cloud,Help Desk and Customer Support,True
1462,VibrantVinyls,Record Subscription,Tableau,Business Intelligence and Analytics,True
1463,VibrantVinyls,Record Subscription,Tibco Spotfire,Business Intelligence and Analytics,True
1464,Virtuoso Virtual Assistants,Virtual Assistance,Alteryx,Business Intelligence and Analytics,True
1465,Virtuoso Virtual Assistants,Virtual Assistance,Freshdesk,Help Desk and Customer Support,True
1466,Virtuoso Virtual Assistants,Virtual Assistance,Google Data Studio,Business Intelligence and Analytics,True
1467,Virtuoso Virtual Assistants,Virtual Assistance,HappyFox,Help Desk and Customer Support,True
1468,Virtuoso Virtual Assistants,Virtual Assistance,Jira Service Management,Help Desk and Customer Support,True
1469,Virtuoso Virtual Assistants,Virtual Assistance,QlikView,Business Intelligence and Analytics,True
1470,Virtuoso Virtual Assistants,Virtual Assistance,Salesforce Service Cloud,Help Desk and Customer Support,True
1471,Virtuoso Virtual Assistants,Virtual Assistance,Tableau,Business Intelligence and Analytics,True
1472,Virtuoso Virtual Assistants,Virtual Assistance,Tibco Spotfire,Business Intelligence and Analytics,True
1473,VirtuosoViolins,Musical Instruments Retailer,Alteryx,Business Intelligence and Analytics,True
1474,VirtuosoViolins,Musical Instruments Retailer,Freshdesk,Help Desk and Customer Support,True
1475,VirtuosoViolins,Musical Instruments Retailer,Google Data Studio,Business Intelligence and Analytics,True
1476,VirtuosoViolins,Musical Instruments Retailer,Jira Service Management,Help Desk and Customer Support,True
1477,VirtuosoViolins,Musical Instruments Retailer,QlikView,Business Intelligence and Analytics,True
1478,VirtuosoViolins,Musical Instruments Retailer,Salesforce Service Cloud,Help Desk and Customer Support,True
1479,VirtuosoViolins,Musical Instruments Retailer,Tableau,Business Intelligence and Analytics,True
1480,VirtuosoViolins,Musical Instruments Retailer,Tibco Spotfire,Business Intelligence and Analytics,True
1481,VitalVibes,Health and Wellness Supplements,Alteryx,Business Intelligence and Analytics,True
1482,VitalVibes,Health and Wellness Supplements,Google Data Studio,Business Intelligence and Analytics,True
1483,VitalVibes,Health and Wellness Supplements,Jira Service Management,Help Desk and Customer Support,True
1484,VitalVibes,Health and Wellness Supplements,Power BI,Business Intelligence and Analytics,True
1485,VitalVibes,Health and Wellness Supplements,Salesforce Service Cloud,Help Desk and Customer Support,True
1486,VitalVibes,Health and Wellness Supplements,Tableau,Business Intelligence and Analytics,True
1487,VitalVibes,Health and Wellness Supplements,Tibco Spotfire,Business Intelligence and Analytics,True
1488,WholesomeWatches,Watch Retailer,Alteryx,Business Intelligence and Analytics,True
1489,WholesomeWatches,Watch Retailer,Domo,Business Intelligence and Analytics,True
1490,WholesomeWatches,Watch Retailer,Freshdesk,Help Desk and Customer Support,True
1491,WholesomeWatches,Watch Retailer,Freshservice,Help Desk and Customer Support,True
1492,WholesomeWatches,Watch Retailer,Google Data Studio,Business Intelligence and Analytics,True
1493,WholesomeWatches,Watch Retailer,HubSpot Service Hub,Help Desk and Customer Support,True
1494,WholesomeWatches,Watch Retailer,Intercom,Help Desk and Customer Support,True
1495,WholesomeWatches,Watch Retailer,Jira Service Management,Help Desk and Customer Support,True
1496,WholesomeWatches,Watch Retailer,Looker,Business Intelligence and Analytics,True
1497,WholesomeWatches,Watch Retailer,Power BI,Business Intelligence and Analytics,True
1498,WholesomeWatches,Watch Retailer,QlikView,Business Intelligence and Analytics,True
1499,WholesomeWatches,Watch Retailer,Salesforce Service Cloud,Help Desk and Customer Support,True
1500,WholesomeWatches,Watch Retailer,SAP Analytics Cloud,Business Intelligence and Analytics,True
1501,WholesomeWatches,Watch Retailer,ServiceNow,Help Desk and Customer Support,True
1502,WholesomeWatches,Watch Retailer,Sisense,Business Intelligence and Analytics,True
1503,WholesomeWatches,Watch Retailer,Tableau,Business Intelligence and Analytics,True
1504,WholesomeWatches,Watch Retailer,Tibco Spotfire,Business Intelligence and Analytics,True
1505,WholesomeWatches,Watch Retailer,Zendesk,Help Desk and Customer Support,True
1506,WholesomeWhisk,Baking Supplies,Alteryx,Business Intelligence and Analytics,True
1507,WholesomeWhisk,Baking Supplies,Google Data Studio,Business Intelligence and Analytics,True
1508,WholesomeWhisk,Baking Supplies,Jira Service Management,Help Desk and Customer Support,True
1509,WholesomeWhisk,Baking Supplies,Power BI,Business Intelligence and Analytics,True
1510,WholesomeWhisk,Baking Supplies,Salesforce Service Cloud,Help Desk and Customer Support,True
1511,WholesomeWhisk,Baking Supplies,Tableau,Business Intelligence and Analytics,True
1512,WholesomeWhisk,Baking Supplies,Tibco Spotfire,Business Intelligence and Analytics,True
1513,Wise Watches,Watch Store,Alteryx,Business Intelligence and Analytics,True
1514,Wise Watches,Watch Store,Google Data Studio,Business Intelligence and Analytics,True
1515,Wise Watches,Watch Store,Jira Service Management,Help Desk and Customer Support,True
1516,Wise Watches,Watch Store,Power BI,Business Intelligence and Analytics,True
1517,Wise Watches,Watch Store,QlikView,Business Intelligence and Analytics,True
1518,Wise Watches,Watch Store,Salesforce Service Cloud,Help Desk and Customer Support,True
1519,Wise Watches,Watch Store,ServiceNow,Help Desk and Customer Support,True
1520,Wise Watches,Watch Store,Tableau,Business Intelligence and Analytics,True
1521,Wise Watches,Watch Store,Tibco Spotfire,Business Intelligence and Analytics,True
1522,Wise Words,Writing Services,Alteryx,Business Intelligence and Analytics,True
1523,Wise Words,Writing Services,Freshdesk,Help Desk and Customer Support,True
1524,Wise Words,Writing Services,Google Data Studio,Business Intelligence and Analytics,True
1525,Wise Words,Writing Services,HappyFox,Help Desk and Customer Support,True
1526,Wise Words,Writing Services,Jira Service Management,Help Desk and Customer Support,True
1527,Wise Words,Writing Services,QlikView,Business Intelligence and Analytics,True
1528,Wise Words,Writing Services,Salesforce Service Cloud,Help Desk and Customer Support,True
1529,Wise Words,Writing Services,Tableau,Business Intelligence and Analytics,True
1530,Wise Words,Writing Services,Tibco Spotfire,Business Intelligence and Analytics,True
1531,Xcellent Xeriscaping,Landscape Design,Alteryx,Business Intelligence and Analytics,True
1532,Xcellent Xeriscaping,Landscape Design,Google Data Studio,Business Intelligence and Analytics,True
1533,Xcellent Xeriscaping,Landscape Design,Jira Service Management,Help Desk and Customer Support,True
1534,Xcellent Xeriscaping,Landscape Design,Power BI,Business Intelligence and Analytics,True
1535,Xcellent Xeriscaping,Landscape Design,QlikView,Business Intelligence and Analytics,True
1536,Xcellent Xeriscaping,Landscape Design,Salesforce Service Cloud,Help Desk and Customer Support,True
1537,Xcellent Xeriscaping,Landscape Design,Tableau,Business Intelligence and Analytics,True
1538,Xcellent Xeriscaping,Landscape Design,Tibco Spotfire,Business Intelligence and Analytics,True
1539,Xceptional Xeroxing,Copy Center,Alteryx,Business Intelligence and Analytics,True
1540,Xceptional Xeroxing,Copy Center,Google Data Studio,Business Intelligence and Analytics,True
1541,Xceptional Xeroxing,Copy Center,Jira Service Management,Help Desk and Customer Support,True
1542,Xceptional Xeroxing,Copy Center,Power BI,Business Intelligence and Analytics,True
1543,Xceptional Xeroxing,Copy Center,QlikView,Business Intelligence and Analytics,True
1544,Xceptional Xeroxing,Copy Center,Salesforce Service Cloud,Help Desk and Customer Support,True
1545,Xceptional Xeroxing,Copy Center,ServiceNow,Help Desk and Customer Support,True
1546,Xceptional Xeroxing,Copy Center,Tableau,Business Intelligence and Analytics,True
1547,Xceptional Xeroxing,Copy Center,Tibco Spotfire,Business Intelligence and Analytics,True
1548,XiXylophoneOrchestra,Xylophone Orchestra Subscription,Alteryx,Business Intelligence and Analytics,True
1549,XiXylophoneOrchestra,Xylophone Orchestra Subscription,Google Data Studio,Business Intelligence and Analytics,True
1550,XiXylophoneOrchestra,Xylophone Orchestra Subscription,Jira Service Management,Help Desk and Customer Support,True
1551,XiXylophoneOrchestra,Xylophone Orchestra Subscription,Power BI,Business Intelligence and Analytics,True
1552,XiXylophoneOrchestra,Xylophone Orchestra Subscription,QlikView,Business Intelligence and Analytics,True
1553,XiXylophoneOrchestra,Xylophone Orchestra Subscription,Salesforce Service Cloud,Help Desk and Customer Support,True
1554,XiXylophoneOrchestra,Xylophone Orchestra Subscription,Tableau,Business Intelligence and Analytics,True
1555,XiXylophoneOrchestra,Xylophone Orchestra Subscription,Tibco Spotfire,Business Intelligence and Analytics,True
1556,XiXylophones,Musical Instrument Subscription,Alteryx,Business Intelligence and Analytics,True
1557,XiXylophones,Musical Instrument Subscription,Google Data Studio,Business Intelligence and Analytics,True
1558,XiXylophones,Musical Instrument Subscription,Jira Service Management,Help Desk and Customer Support,True
1559,XiXylophones,Musical Instrument Subscription,Power BI,Business Intelligence and Analytics,True
1560,XiXylophones,Musical Instrument Subscription,QlikView,Business Intelligence and Analytics,True
1561,XiXylophones,Musical Instrument Subscription,Salesforce Service Cloud,Help Desk and Customer Support,True
1562,XiXylophones,Musical Instrument Subscription,ServiceNow,Help Desk and Customer Support,True
1563,XiXylophones,Musical Instrument Subscription,Tableau,Business Intelligence and Analytics,True
1564,XiXylophones,Musical Instrument Subscription,Tibco Spotfire,Business Intelligence and Analytics,True
1565,XpressoXpress,Coffee Shop Chain,Alteryx,Business Intelligence and Analytics,True
1566,XpressoXpress,Coffee Shop Chain,Google Data Studio,Business Intelligence and Analytics,True
1567,XpressoXpress,Coffee Shop Chain,Jira Service Management,Help Desk and Customer Support,True
1568,XpressoXpress,Coffee Shop Chain,Power BI,Business Intelligence and Analytics,True
1569,XpressoXpress,Coffee Shop Chain,QlikView,Business Intelligence and Analytics,True
1570,XpressoXpress,Coffee Shop Chain,Salesforce Service Cloud,Help Desk and Customer Support,True
1571,XpressoXpress,Coffee Shop Chain,ServiceNow,Help Desk and Customer Support,True
1572,XpressoXpress,Coffee Shop Chain,Tableau,Business Intelligence and Analytics,True
1573,XpressoXpress,Coffee Shop Chain,Tibco Spotfire,Business Intelligence and Analytics,True
1574,XtremeXercise,Fitness Equipment,Alteryx,Business Intelligence and Analytics,True
1575,XtremeXercise,Fitness Equipment,Google Data Studio,Business Intelligence and Analytics,True
1576,XtremeXercise,Fitness Equipment,Jira Service Management,Help Desk and Customer Support,True
1577,XtremeXercise,Fitness Equipment,Power BI,Business Intelligence and Analytics,True
1578,XtremeXercise,Fitness Equipment,Salesforce Service Cloud,Help Desk and Customer Support,True
1579,XtremeXercise,Fitness Equipment,Tableau,Business Intelligence and Analytics,True
1580,XtremeXercise,Fitness Equipment,Tibco Spotfire,Business Intelligence and Analytics,True
1581,YogaYonder,Yoga Apparel,Alteryx,Business Intelligence and Analytics,True
1582,YogaYonder,Yoga Apparel,Google Data Studio,Business Intelligence and Analytics,True
1583,YogaYonder,Yoga Apparel,Jira Service Management,Help Desk and Customer Support,True
1584,YogaYonder,Yoga Apparel,Salesforce Service Cloud,Help Desk and Customer Support,True
1585,YogaYonder,Yoga Apparel,ServiceNow,Help Desk and Customer Support,True
1586,YogaYonder,Yoga Apparel,Tableau,Business Intelligence and Analytics,True
1587,YogaYonder,Yoga Apparel,Tibco Spotfire,Business Intelligence and Analytics,True
1588,YogaYurt,Yoga Studio,Alteryx,Business Intelligence and Analytics,True
1589,YogaYurt,Yoga Studio,Freshdesk,Help Desk and Customer Support,True
1590,YogaYurt,Yoga Studio,Google Data Studio,Business Intelligence and Analytics,True
1591,YogaYurt,Yoga Studio,Jira Service Management,Help Desk and Customer Support,True
1592,YogaYurt,Yoga Studio,QlikView,Business Intelligence and Analytics,True
1593,YogaYurt,Yoga Studio,Salesforce Service Cloud,Help Desk and Customer Support,True
1594,YogaYurt,Yoga Studio,Tableau,Business Intelligence and Analytics,True
1595,YogaYurt,Yoga Studio,Tibco Spotfire,Business Intelligence and Analytics,True
1596,Youthful Yarns,Children's Bookstore,Alteryx,Business Intelligence and Analytics,True
1597,Youthful Yarns,Children's Bookstore,Freshdesk,Help Desk and Customer Support,True
1598,Youthful Yarns,Children's Bookstore,Google Data Studio,Business Intelligence and Analytics,True
1599,Youthful Yarns,Children's Bookstore,HappyFox,Help Desk and Customer Support,True
1600,Youthful Yarns,Children's Bookstore,Jira Service Management,Help Desk and Customer Support,True
1601,Youthful Yarns,Children's Bookstore,QlikView,Business Intelligence and Analytics,True
1602,Youthful Yarns,Children's Bookstore,Salesforce Service Cloud,Help Desk and Customer Support,True
1603,Youthful Yarns,Children's Bookstore,Tableau,Business Intelligence and Analytics,True
1604,Youthful Yarns,Children's Bookstore,Tibco Spotfire,Business Intelligence and Analytics,True
1605,Youthful Yogis,Yoga Studio,Alteryx,Business Intelligence and Analytics,True
1606,Youthful Yogis,Yoga Studio,Freshdesk,Help Desk and Customer Support,True
1607,Youthful Yogis,Yoga Studio,Google Data Studio,Business Intelligence and Analytics,True
1608,Youthful Yogis,Yoga Studio,Jira Service Management,Help Desk and Customer Support,True
1609,Youthful Yogis,Yoga Studio,QlikView,Business Intelligence and Analytics,True
1610,Youthful Yogis,Yoga Studio,Salesforce Service Cloud,Help Desk and Customer Support,True
1611,Youthful Yogis,Yoga Studio,Tableau,Business Intelligence and Analytics,True
1612,Youthful Yogis,Yoga Studio,Tibco Spotfire,Business Intelligence and Analytics,True
1613,Zen Zoology,Pet Adoption Services,Alteryx,Business Intelligence and Analytics,True
1614,Zen Zoology,Pet Adoption Services,Freshdesk,Help Desk and Customer Support,True
1615,Zen Zoology,Pet Adoption Services,Google Data Studio,Business Intelligence and Analytics,True
1616,Zen Zoology,Pet Adoption Services,HappyFox,Help Desk and Customer Support,True
1617,Zen Zoology,Pet Adoption Services,Jira Service Management,Help Desk and Customer Support,True
1618,Zen Zoology,Pet Adoption Services,QlikView,Business Intelligence and Analytics,True
1619,Zen Zoology,Pet Adoption Services,Salesforce Service Cloud,Help Desk and Customer Support,True
1620,Zen Zoology,Pet Adoption Services,Tableau,Business Intelligence and Analytics,True
1621,Zen Zoology,Pet Adoption Services,Tibco Spotfire,Business Intelligence and Analytics,True
1622,Zen Zumba,Dance Studio,Alteryx,Business Intelligence and Analytics,True
1623,Zen Zumba,Dance Studio,Google Data Studio,Business Intelligence and Analytics,True
1624,Zen Zumba,Dance Studio,Jira Service Management,Help Desk and Customer Support,True
1625,Zen Zumba,Dance Studio,Salesforce Service Cloud,Help Desk and Customer Support,True
1626,Zen Zumba,Dance Studio,ServiceNow,Help Desk and Customer Support,True
1627,Zen Zumba,Dance Studio,Tableau,Business Intelligence and Analytics,True
1628,Zen Zumba,Dance Studio,Tibco Spotfire,Business Intelligence and Analytics,True
1629,ZenZenith,Executive Coaching,Alteryx,Business Intelligence and Analytics,True
1630,ZenZenith,Executive Coaching,Google Data Studio,Business Intelligence and Analytics,True
1631,ZenZenith,Executive Coaching,Jira Service Management,Help Desk and Customer Support,True
1632,ZenZenith,Executive Coaching,QlikView,Business Intelligence and Analytics,True
1633,ZenZenith,Executive Coaching,Salesforce Service Cloud,Help Desk and Customer Support,True
1634,ZenZenith,Executive Coaching,ServiceNow,Help Desk and Customer Support,True
1635,ZenZenith,Executive Coaching,Tableau,Business Intelligence and Analytics,True
1636,ZenZenith,Executive Coaching,Tibco Spotfire,Business Intelligence and Analytics,True
1637,ZenZone,Meditation App,Alteryx,Business Intelligence and Analytics,True
1638,ZenZone,Meditation App,Google Data Studio,Business Intelligence and Analytics,True
1639,ZenZone,Meditation App,Jira Service Management,Help Desk and Customer Support,True
1640,ZenZone,Meditation App,QlikView,Business Intelligence and Analytics,True
1641,ZenZone,Meditation App,Salesforce Service Cloud,Help Desk and Customer Support,True
1642,ZenZone,Meditation App,Tableau,Business Intelligence and Analytics,True
1643,ZenZone,Meditation App,Tibco Spotfire,Business Intelligence and Analytics,True
1644,ZetaZen,Meditation App Subscription,Alteryx,Business Intelligence and Analytics,True
1645,ZetaZen,Meditation App Subscription,Google Data Studio,Business Intelligence and Analytics,True
1646,ZetaZen,Meditation App Subscription,Jira Service Management,Help Desk and Customer Support,True
1647,ZetaZen,Meditation App Subscription,Salesforce Service Cloud,Help Desk and Customer Support,True
1648,ZetaZen,Meditation App Subscription,ServiceNow,Help Desk and Customer Support,True
1649,ZetaZen,Meditation App Subscription,Tableau,Business Intelligence and Analytics,True
1650,ZetaZen,Meditation App Subscription,Tibco Spotfire,Business Intelligence and Analytics,True
1651,ZetaZumba,Fitness Class Subscription,Alteryx,Business Intelligence and Analytics,True
1652,ZetaZumba,Fitness Class Subscription,Google Data Studio,Business Intelligence and Analytics,True
1653,ZetaZumba,Fitness Class Subscription,Jira Service Management,Help Desk and Customer Support,True
1654,ZetaZumba,Fitness Class Subscription,Salesforce Service Cloud,Help Desk and Customer Support,True
1655,ZetaZumba,Fitness Class Subscription,ServiceNow,Help Desk and Customer Support,True
1656,ZetaZumba,Fitness Class Subscription,Tableau,Business Intelligence and Analytics,True
1657,ZetaZumba,Fitness Class Subscription,Tibco Spotfire,Business Intelligence and Analytics,True
1658,ZipZap Deliveries,Food Delivery,Alteryx,Business Intelligence and Analytics,True
1659,ZipZap Deliveries,Food Delivery,Google Data Studio,Business Intelligence and Analytics,True
1660,ZipZap Deliveries,Food Delivery,Jira Service Management,Help Desk and Customer Support,True
1661,ZipZap Deliveries,Food Delivery,Salesforce Service Cloud,Help Desk and Customer Support,True
1662,ZipZap Deliveries,Food Delivery,ServiceNow,Help Desk and Customer Support,True
1663,ZipZap Deliveries,Food Delivery,Tableau,Business Intelligence and Analytics,True
1664,ZipZap Deliveries,Food Delivery,Tibco Spotfire,Business Intelligence and Analytics,True
